100.0,3371.90
0.0,2736.80
0.0,2364.60
37.274548,1432.40
0.1507014,1120.40
8.498597,1804.20
0.069739476,1709.90
2.1418839,1695.70
42.721443,1609.60
68.28697,1685.60
82.57234,1994.20
86.03207,1701.80
91.54429,1859.40
94.456116,1970.20
0.16032065,2608.40
13.412826,2134.60
0.28376755,1248.20
3.6108215,1692.20
0.6973947,1424.00
29.694588,1702.10
0.56953907,2433.00
4.206012,2234.20
0.83046097,1790.40
30.63567,11078.00
44.82004,1538.10
67.037674,1912.10
80.12585,1425.70
0.2765531,1516.40
15.224448,1267.40
49.166332,1397.50
70.61323,1685.30
81.29258,1244.00
86.18838,1191.00
89.397194,1670.10
89.80762,2742.60
90.77194,1502.30
91.34108,2598.10
0.006012024,2928.50
0.0,2013.20
34.38637,2027.20
0.37675348,1986.80
8.534669,1642.60
0.14028056,1520.50
2.5358717,1424.00
41.182365,1599.30
65.35952,1351.60
78.09018,1367.00
81.76955,1202.70
86.0521,2005.10
87.93667,1455.90
0.3222445,1564.50
13.551103,2215.40
0.21643287,1612.20
3.9282565,1149.30
0.69499,1721.60
29.472944,1341.80
0.3254509,1337.70
4.533868,1988.10
0.5951904,1758.70
30.402803,2411.00
44.976757,1291.50
66.55711,1345.70
78.71182,959.50
0.7438878,1420.30
15.827654,1728.10
49.037273,1607.80
70.36473,1152.80
80.79679,846.80
85.63767,1007.50
87.91984,1348.30
88.48858,1196.60
89.63087,2408.30
90.577156,1920.20
0.02244489,2796.20
0.59639275,1881.60
34.436874,1477.80
0.37274548,1291.40
8.941082,1170.50
0.071342684,1879.30
2.6533065,1818.20
41.4477,1234.90
64.71022,1221.40
77.5503,1246.00
81.04649,1273.40
86.392784,1884.80
87.74509,1461.80
0.8016032,2036.00
14.104208,1582.80
0.43527052,1444.20
3.7314632,1616.00
0.5851703,1509.80
29.088577,1204.70
0.31743488,1458.10
4.1883764,1425.30
0.6012024,1441.50
30.637274,2768.90
44.401604,1376.60
66.53387,4316.20
78.37034,537.20
0.46492982,757.40
16.11543,688.10
49.60882,707.60
69.56633,827.70
80.81363,555.80
85.829254,538.50
87.72745,615.60
88.48858,496.10
89.80762,544.00
89.63847,564.40
0.019238478,536.70
0.39599198,543.80
35.449703,551.40
0.14749499,527.20
8.593186,448.40
0.28537074,569.60
2.7943888,511.00
40.654106,599.30
64.676155,483.90
76.845695,507.00
80.51303,471.20
86.03207,461.60
88.479355,729.90
0.3206413,689.40
13.84449,463.10
0.3687375,543.60
4.1282563,469.60
0.4697395,492.80
29.547096,537.90
0.24048097,453.10
4.328657,734.50
0.23967935,605.50
31.109419,588.40
45.29018,533.10
66.77555,574.10
79.424446,464.20
0.3687375,410.10
15.927054,678.20
50.115032,638.80
70.913025,438.90
81.19038,442.70
86.58477,539.60
89.0501,445.50
89.24368,484.00
89.63087,481.80
90.010414,604.90
0.016833669,755.40
0.49699396,463.40
36.03808,520.50
0.38276553,492.40
7.9599195,841.70
0.07014028,664.00
2.9186373,645.60
41.676556,701.40
65.57194,772.80
78.63166,865.10
81.62004,1264.40
86.605606,455.00
88.496994,619.80
0.49058115,507.10
13.884971,621.30
0.21763526,501.70
3.8885772,466.60
0.7046092,487.40
29.78116,439.70
0.3270541,541.80
4.32505,519.60
0.47134268,539.70
30.793587,476.50
45.29018,787.80
66.77555,479.30
78.04088,519.60
0.555511,719.50
15.082164,447.90
48.803204,493.60
70.08337,628.80
80.82966,560.00
84.941086,474.30
87.561516,432.30
88.50461,481.30
89.06693,526.00
89.07415,667.30
0.03246493,465.50
0.5915832,960.50
35.40281,517.30
0.46172342,875.40
9.266534,869.80
0.0,1110.10
2.6292584,956.90
41.208817,766.10
64.59799,911.20
77.216034,844.10
81.59519,668.80
86.605606,807.20
88.86573,808.70
0.5751503,740.00
14.0064125,1256.80
0.21643287,933.90
3.967936,1039.30
0.5891784,1054.60
30.169138,765.10
0.3254509,1074.60
4.483767,713.40
0.47294587,685.00
30.791182,856.60
45.44689,725.50
67.56553,698.20
78.92224,762.30
0.5507014,638.80
15.410021,974.70
48.417637,1124.00
68.99399,1141.40
79.87174,1173.50
85.07616,1774.70
87.535065,891.50
89.41884,740.40
90.744286,866.90
91.12625,1063.70
0.044088177,908.40
0.7951904,822.10
35.11022,851.70
0.3046092,826.60
9.184771,878.30
0.28537074,881.30
2.0713427,1145.90
40.542286,1180.10
64.33828,1207.80
76.86413,1298.60
80.71182,742.80
86.0521,899.50
88.120636,704.60
0.5667335,1102.80
13.747494,800.00
0.36673346,1581.20
3.8092184,826.80
0.58316636,874.30
29.78116,836.00
0.6476954,969.80
4.35992,1055.10
0.7214429,692.90
30.01363,1375.20
44.401604,797.10
66.57956,1325.30
79.26613,1181.80
0.5531062,884.40
15.193587,670.20
48.352707,839.00
68.74469,753.40
79.36192,757.80
85.07616,839.00
87.35271,1279.00
88.67255,1195.60
90.177956,1223.90
90.558716,864.70
0.052905817,1142.30
0.5891784,934.00
34.67134,917.00
0.4569138,1308.10
8.753508,924.40
0.28537074,1220.70
3.193587,795.10
40.11944,815.30
63.663326,1058.40
75.996796,825.10
79.99359,835.40
84.9499,811.30
87.75271,921.80
0.5611223,917.70
13.35471,957.80
0.2933868,1255.50
4.001603,798.60
0.34629256,817.90
29.164326,1064.40
0.41082162,1225.30
4.569138,969.00
0.5951904,805.00
30.715832,1360.80
44.516632,1457.30
66.44809,1655.20
79.252914,1033.00
0.75671345,764.40
15.366734,844.00
48.236473,1086.20
68.87014,732.90
78.8521,1001.60
84.54109,771.60
87.535065,1045.20
88.67255,1490.60
89.43728,868.10
90.373146,870.50
0.052905817,819.00
0.890982,929.10
34.96393,1324.60
0.5386774,1007.00
8.727456,907.20
0.14188378,1543.90
3.0420845,1004.30
41.372345,949.90
63.57956,1580.60
76.1972,961.60
80.53787,1038.10
85.68977,872.30
87.75271,895.80
0.72505015,836.90
13.315431,1014.70
0.21883766,1052.40
3.880561,1092.40
0.8276553,999.30
29.012823,1006.60
0.40280563,851.90
4.3931866,928.60
0.8360722,1239.20
30.477757,889.10
44.70541,984.10
65.62245,957.50
78.21202,1033.00
0.6593186,731.50
16.070541,1165.60
48.636074,731.90
68.74469,1022.20
79.39479,1374.00
84.37354,826.30
86.80561,1192.70
88.30461,1752.50
89.252106,1460.90
89.44529,856.70
0.03967936,790.00
0.7951904,766.60
35.353107,853.20
0.38276553,1187.60
9.239279,1010.80
0.14348698,1311.50
3.193587,1336.00
42.026455,1125.90
65.13186,882.70
75.53026,866.40
80.18998,870.90
85.32745,878.60
87.56874,1263.10
0.8016032,976.50
13.57034,735.50
0.14509018,783.80
3.8861725,1060.60
0.23647293,847.50
30.48096,859.10
0.24288578,862.30
4.448898,851.30
0.48096195,1348.90
31.108614,3040.60
45.33066,1389.50
67.23607,945.90
78.21202,973.10
0.7310622,883.30
15.739478,917.10
50.283768,824.40
70.653305,677.80
80.15391,888.90
85.85171,1494.60
87.553505,1209.60
88.30461,1550.60
89.252106,817.20
89.63087,4442.10
0.02244489,718.40
0.501002,549.10
36.184372,421.40
0.38276553,560.00
8.77956,463.10
0.21523046,774.90
2.927455,831.00
42.170742,439.10
66.10942,601.40
78.6493,663.60
80.937874,607.40
86.27134,566.10
88.14108,586.10
0.55831665,475.40
13.120641,433.50
0.29178357,409.00
3.8476956,694.70
0.5871744,425.70
29.858116,498.10
0.41082162,458.30
4.408818,675.20
0.7238476,446.10
31.03046,634.00
45.836876,825.00
67.43287,487.30
79.99359,1011.70
0.45691383,488.40
15.138677,477.60
49.827652,458.80
71.46132,460.20
81.04649,520.50
85.5002,428.80
88.68938,456.80
88.88176,560.00
89.45251,488.50
90.01804,422.80
0.036072142,470.80
0.39278558,642.00
35.449703,429.20
0.46172342,471.90
9.076552,527.80
0.21282566,531.50
2.9186373,515.20
41.107815,504.00
64.743484,677.10
76.89859,710.70
80.8978,672.10
84.42686,668.10
87.02205,741.90
0.6412826,490.80
13.433268,517.40
0.14509018,520.90
4.006413,432.30
0.46813628,547.80
29.78116,435.30
0.5751503,457.70
4.432064,566.50
0.5951904,639.90
30.637274,569.80
45.13347,849.50
67.23607,488.90
79.09419,489.40
0.46693385,502.10
15.323446,429.50
48.686172,495.00
70.42004,474.50
81.393585,443.00
85.67134,499.50
87.37795,523.00
88.31983,494.10
88.703,444.20
89.08056,479.50
0.03967936,445.90
0.79198396,509.10
35.30581,489.40
0.38677356,501.30
9.567134,425.90
0.21883766,506.10
2.9186373,692.70
41.903805,663.10
64.775955,509.20
77.233665,590.10
81.08376,667.30
85.87936,829.50
86.100204,700.00
0.39478955,697.30
13.490982,802.10
0.29178357,991.50
3.8476956,881.60
0.5871744,1253.30
29.62725,503.60
0.40681362,445.80
4.264529,671.50
0.60521036,478.10
30.870539,555.60
45.01804,861.10
67.23607,720.80
79.46293,505.20
0.3687375,482.80
15.596393,596.60
49.01964,440.50
69.95471,500.70
81.407616,448.30
87.553505,440.60
89.08056,476.60
89.09099,478.10
89.84368,450.50
89.46933,761.90
0.028857714,463.10
0.6985972,443.70
36.03808,732.30
0.2997996,542.30
9.430461,490.80
0.14509018,445.30
3.222445,502.30
42.006012,461.20
66.436874,578.30
78.51223,588.70
82.1996,614.70
86.643684,844.70
88.527054,1088.80
0.38677356,712.00
13.043687,512.20
0.14589179,423.30
3.967936,738.30
0.35110217,560.40
29.547096,424.40
0.3222445,497.50
4.281363,496.30
0.24128255,489.50
31.426052,499.50
45.563126,618.60
67.741486,580.60
79.795586,778.00
0.5627254,690.80
15.496593,462.90
49.726654,475.40
70.44649,388.80
80.68617,364.20
86.42405,388.30
88.874146,388.80
88.703,393.10
88.71343,397.50
89.458916,498.10
0.019238478,455.60
0.59879756,397.30
35.938675,412.80
0.30781564,426.50
8.77956,673.10
0.21523046,404.50
3.2128255,673.10
41.777958,415.00
65.425255,479.70
77.93988,473.30
81.44489,694.60
85.88698,731.30
87.58076,842.90
0.48817635,645.30
12.561523,559.90
0.35470942,430.50
3.8100197,394.40
0.6997996,386.80
29.085371,382.70
0.49058115,386.90
4.3647294,618.00
0.83887774,377.20
30.872545,610.80
45.091785,486.40
66.44809,703.80
78.554306,547.40
0.5627254,652.90
15.971543,425.70
49.087776,383.50
70.26493,442.10
80.14028,397.70
86.06092,436.70
88.88176,426.80
89.831665,473.60
89.46933,417.10
89.09499,352.90
0.0252505,459.80
0.3943888,415.40
35.40281,369.10
0.46412823,451.00
9.157114,429.40
0.07094189,642.80
3.0881767,436.60
42.375954,398.10
66.07777,369.60
78.15752,461.30
82.00401,769.20
86.46011,778.20
88.522644,908.20
0.58076155,600.70
13.768737,430.80
0.13947895,464.50
3.8456912,379.10
0.4697395,426.30
30.169138,380.20
0.080561124,388.50
4.32505,397.10
0.23887777,401.90
31.503006,511.30
46.034466,588.90
67.71944,640.90
78.93387,736.80
0.3703407,546.20
16.016033,450.00
50.403202,456.30
70.96593,585.00
81.393585,817.40
85.68977,632.60
87.765526,426.80
89.25972,841.30
90.39839,480.80
90.21803,427.20
0.012024048,419.60
0.29819638,399.20
35.841686,500.60
0.2284569,432.20
9.293788,509.00
0.21523046,620.00
2.520641,557.30
41.713825,713.50
65.651306,765.00
78.051704,498.30
80.8978,536.00
86.41443,518.30
88.68938,619.40
0.55831665,702.40
13.884971,491.90
0.43767533,861.20
3.6837676,470.00
0.81362724,411.30
29.704206,462.30
0.644489,676.10
4.155511,466.00
0.7214429,416.90
30.872545,457.80
45.643284,630.80
67.037674,579.60
79.03807,571.40
0.3687375,3630.80
15.783567,694.80
49.726654,466.40
70.36473,467.20
80.60801,656.00
86.200806,597.20
87.93667,977.50
88.51743,510.20
90.211624,574.10
91.1539,488.60
0.008016031,415.00
0.1955912,447.90
35.499798,448.20
0.38076153,465.40
8.967534,879.70
0.35871744,441.20
2.927455,497.40
41.30982,501.30
65.000404,980.90
77.71744,471.60
80.68617,732.40
85.49098,474.10
87.92866,553.90
0.39278558,586.90
13.530662,895.00
0.14509018,426.30
3.967936,418.20
0.56713426,427.70
29.090181,761.10
0.48336676,555.00
4.404409,468.60
0.5951904,655.10
30.637274,721.00
44.59078,507.20
66.53387,644.00
78.342285,643.60
0.8440882,692.80
15.465329,850.60
48.636074,980.70
69.480965,591.60
80.26573,518.90
84.931465,717.30
87.561516,761.70
87.9503,821.90
89.266525,26597.20
90.39839,631.10
0.03967936,714.00
0.5867736,534.20
34.38918,492.70
0.454509,717.30
9.103006,1457.40
0.07174349,723.90
3.2032065,785.00
41.3471,1780.70
64.565125,713.30
77.38316,805.40
81.233665,831.90
85.67134,1047.00
87.37795,803.90
0.5611223,1267.60
13.043687,857.40
0.29018036,1234.80
3.9655309,712.60
0.5871744,663.60
28.028055,719.30
0.3987976,618.90
4.315431,803.60
0.359519,511.90
30.558718,847.90
44.976757,729.30
66.2525,609.40
78.01603,729.40
0.65651304,633.30
16.25932,600.50
48.803204,626.30
69.0509,697.20
79.549095,1165.90
85.11103,836.60
86.45451,1137.60
88.13507,849.20
88.70862,496.90
89.08617,827.10
0.03246493,531.30
0.6985972,557.70
35.014027,707.00
0.30300602,869.20
8.967534,702.60
0.14188378,688.70
3.0513027,654.40
41.575153,655.80
64.85531,712.10
77.216034,530.60
81.258514,557.70
86.23326,546.30
87.75271,644.60
0.48096195,502.60
13.787575,512.70
0.28697395,697.60
4.0881763,526.10
0.47134268,431.70
29.858116,446.80
0.23446894,584.50
4.1210423,655.10
0.35591182,668.10
30.324646,615.60
44.787178,1040.80
66.601204,613.40
78.04088,497.80
0.2789579,455.10
15.827654,801.90
50.234066,701.10
69.593185,769.20
79.752304,712.20
85.279366,1067.20
87.561516,742.10
87.765526,816.90
89.08056,1098.10
88.527054,702.10
0.006412826,553.20
0.29819638,502.60
35.642887,887.30
0.1523046,597.00
8.727456,490.70
0.21282566,594.10
2.6372745,598.40
41.246494,566.50
65.21362,534.50
77.73627,573.50
80.90901,722.80
86.44088,688.90
88.696594,496.50
